ID,CustomerName,CustomerType,DateStarted,Duration,gender,Age,Salary,ReviewDuration,RelatedDuration,Purchased
14143,Koo Sowten,2,2018-03-09 22:42:00,561.44,Female,35,164,14,37,0
14144,"Adamo,Dannie ",3,2018-03-09 00:14:00,616.69,Male,57,28,46,,0
14145,"Strawbridge,Martino ",1,2018-03-09 05:48:00,611.38,Male,38,39,71,,0
14146,"Slator,Sancho ",1,2018-03-09 05:42:00,809.73,Male,39,115,,,0
14147,"Palfreeman,Moise ",2,2018-03-09 02:48:00,288.24,Male,74,189,,,0
14148,Idell Andre,3,2018-03-09 11:05:00,492.96,Female,41,149,,,0
14149,"Louys,Phil ",1,2018-03-09 09:03:00,133.78,Male,22,79,52,,0
14150,Yoshiko Pentony,3,2018-03-09 03:26:00,687.35,Female,44,28,,94,0
14151,Herminia Hamelyn,4,2018-03-09 07:00:00,565.55,Female,56,73,61,,0
14152,"Jedrzejkiewicz,Griz ",1,2018-03-09 14:13:00,422.31,Male,64,68,7,,0
14153,"Cartmer,Sam ",1,2018-03-09 21:46:00,216.52,Male,62,150,41,19,0
14154,"Dauby,Gare ",2,2018-03-09 06:37:00,83.76,Male,42,94,76,,1
14155,"Feavearyear,Ali ",1,2018-03-09 18:57:00,668.71,Male,77,114,,6,1
14156,"Cluderay,Henrik ",4,2018-03-09 06:24:00,236.41,Male,78,199,,,1
14157,"Lenton,Aylmar ",1,2018-03-09 02:00:00,205.84,Male,51,121,24,,0
14158,Shaylah Paulucci,3,2018-03-09 11:22:00,528.53,Female,57,42,80,,0
14159,Barry Paulat,1,2018-03-09 00:24:00,820.18,Female,18,190,49,51,0
14160,Tamar Dyerson,3,2018-03-09 06:10:00,49.2,Female,37,49,52,,1
14161,"Moakson,Ari ",3,2018-03-09 14:28:00,44.96,Male,51,109,24,27,1
14162,Ealasaid Hamfleet,4,2018-03-09 07:32:00,191.93,Female,23,163,,,1
14163,"Stiven,Gherardo ",1,2018-03-09 04:34:00,167.17,Male,58,41,,,0
14164,"Ivers,Kennith ",4,2018-03-09 22:44:00,339.02,Male,21,197,49,,0
14165,"Tonbye,Foss ",1,2018-03-09 16:22:00,202.74,Male,46,30,92,,0
14166,"Lichtfoth,Cosimo ",3,2018-03-09 12:49:00,626.54,Male,37,192,,80,1
14167,"Toal,Lauritz ",2,2018-03-09 23:42:00,214.74,Male,50,51,,,0
14168,"Nary,Paco ",3,2018-03-09 11:49:00,613.15,Male,65,150,74,,0
14169,Fulvia Carvell,3,2018-03-09 09:05:00,174.32,Female,56,193,62,,0
14170,"Weekes,Ryon ",4,2018-03-09 12:25:00,175.03,Male,29,141,96,,1
14171,"Quartermain,Sanders ",2,2018-03-09 20:14:00,40.6,Male,26,164,82,20,0
14172,Teriann Vagges,4,2018-03-09 19:12:00,111.88,Female,42,39,58,,1
14173,"Towns,Gino ",2,2018-03-09 09:35:00,68.42,Male,36,36,,44,1
14174,"Durrand,Norbie ",1,2018-03-09 22:14:00,112.62,Male,79,157,,33,1
14175,Elsie Gallico,1,2018-03-09 15:52:00,306.2,Female,43,22,,,0
14176,"Colleran,Sammie ",4,2018-03-09 05:40:00,708.93,Male,60,67,45,76,1
14177,"Hobble,Clement ",2,2018-03-09 22:18:00,191.58,Male,36,53,63,,1
14178,"Pirozzi,Gabe ",1,2018-03-09 20:13:00,614.86,Male,34,10,47,,0
14179,"Duffell,Ilario ",4,2018-03-09 02:56:00,573.44,Male,57,12,,67,1
14180,Toni Frowing,1,2018-03-09 19:10:00,106.73,Female,66,22,78,,0
14181,"Urrey,Rhys ",2,2018-03-09 22:02:00,134.36,Male,58,112,69,,0
14182,"Sigars,Madison ",4,2018-03-09 07:59:00,365.49,Male,61,161,8,,0
14183,Gleda Eastope,4,2018-03-09 19:31:00,188.72,Female,42,148,,21,0
14184,"Grennan,Kean ",1,2018-03-09 17:35:00,801.16,Male,29,180,38,65,1
14185,Pamelina Livsey,4,2018-03-09 15:56:00,369.28,Female,38,82,97,,0
14186,Benoite Ticksall,2,2018-03-09 04:46:00,318.63,Female,35,110,16,,1
14187,Deanna Targetter,4,2018-03-09 05:15:00,484.34,Female,60,179,,90,0
14188,"Sporgeon,Gaultiero ",4,2018-03-09 20:21:00,192.48,Male,29,129,,,1
14189,Barbe Iddenden,2,2018-03-09 09:04:00,131.32,Female,47,24,,,1
14190,Austina Freiburger,1,2018-03-09 20:16:00,284.89,Female,26,74,,,0
14191,Karylin Vernalls,3,2018-03-09 21:14:00,811.98,Female,36,81,23,,1
14192,Phil Boerderman,4,2018-03-09 18:24:00,844.32,Female,76,108,,,1
14193,Carmon McGrorty,2,2018-03-09 15:17:00,447.74,Female,24,185,84,,1
14194,Othilie Leavesley,2,2018-03-09 17:23:00,720.72,Female,33,153,,,0
14195,Zandra Aleshkov,3,2018-03-09 23:39:00,681.6,Female,35,181,,63,0
14196,"Lodford,Leland ",4,2018-03-09 18:06:00,142.42,Male,63,71,86,,0
14197,Chandra Gibbons,1,2018-03-09 17:56:00,47.45,Female,23,181,,19,1
14198,"Dowry,Kristoffer ",1,2018-03-09 03:10:00,132.92,Male,41,146,,15,1
14199,Kaye Gennrich,1,2018-03-09 11:36:00,238.31,Female,79,108,,48,1
14200,"Schirak,Jayme ",3,2018-03-09 16:27:00,51.43,Male,52,71,,68,0
14201,"Lees,Gaspar ",1,2018-03-09 20:10:00,659.73,Male,38,53,,,0
14202,"Battisson,Anders ",3,2018-03-09 05:43:00,190.24,Male,77,135,94,18,1
14203,"Beston,Niels ",1,2018-03-09 17:03:00,797.42,Male,75,130,,74,1
14204,Bria Bathow,2,2018-03-09 08:50:00,44.82,Female,66,160,,,0
14205,"Tomaszczyk,Christiano ",4,2018-03-09 20:48:00,428.95,Male,23,169,,,1
14206,"Lambard,Archaimbaud ",1,2018-03-09 09:53:00,810.82,Male,25,32,22,,0
14207,Lyndy Mordaunt,1,2018-03-09 21:01:00,618.93,Female,64,61,,,1
14208,"McArley,Hilario ",1,2018-03-09 12:15:00,372.22,Male,26,132,,,0
14209,"Scarrott,Hoyt ",2,2018-03-09 06:36:00,303.43,Male,31,48,,57,0
14210,Anthia Cotmore,4,2018-03-09 16:58:00,66.04,Female,24,161,88,,0
14211,Rayshell Guirau,2,2018-03-09 15:06:00,11.63,Female,45,137,62,,0
14212,Zora Hurleston,2,2018-03-09 19:50:00,353.75,Female,72,108,14,48,0
14213,"Baumford,Wilhelm ",3,2018-03-09 09:26:00,543.59,Male,70,95,61,,1
14214,"Svanetti,Brnaba ",2,2018-03-09 16:45:00,283.3,Male,61,47,,9,0
14215,Marillin Took,1,2018-03-09 14:49:00,800.08,Female,65,43,10,,1
14216,"Marczyk,Roger ",4,2018-03-09 11:06:00,545.5,Male,67,181,57,10,1
14217,Mommy Holdren,3,2018-03-09 00:14:00,433.29,Female,54,33,13,31,0
14218,Wilone Penvarden,3,2018-03-09 03:38:00,780.31,Female,18,68,,,0
14219,Flori Tuer,1,2018-03-09 01:37:00,501.2,Female,27,59,,,0
14220,"Hallwell,Mel ",2,2018-03-09 08:46:00,738.85,Male,41,14,,,1
14221,"Weeden,Wittie ",4,2018-03-09 03:11:00,209.22,Male,58,187,,,1
14222,Agnella Valde,3,2018-03-09 15:00:00,585.88,Female,22,81,54,,0
14223,"Jenoure,Noll ",4,2018-03-09 13:00:00,375.7,Male,35,71,81,,0
14224,Godiva Walkden,4,2018-03-09 07:00:00,821.5,Female,74,172,,,0
14225,"Jozefowicz,Delaney ",3,2018-03-09 12:17:00,566.01,Male,58,121,47,,1
14226,"Elgood,Tremaine ",1,2018-03-09 02:41:00,53.8,Male,51,98,,8,0
14227,"Desporte,Zechariah ",4,2018-03-09 05:56:00,356.47,Male,38,124,,,0
14228,"Lewsey,Kaiser ",3,2018-03-09 18:30:00,314.13,Male,35,102,,,0
14229,"Rowett,Ingar ",1,2018-03-09 20:18:00,141.01,Male,44,135,,,1
14230,"Duff,Gaylord ",4,2018-03-09 05:28:00,523.47,Male,39,145,45,,1
14231,Marissa Mackieson,3,2018-03-09 08:50:00,682.1,Female,56,184,28,,1
14232,"Berkeley,Colas ",4,2018-03-09 04:50:00,724.77,Male,66,165,97,,0
14233,"M'Quhan,Bryon ",2,2018-03-09 20:56:00,856.88,Male,52,124,,,0
14234,"Brehat,Rayner ",4,2018-03-09 15:34:00,788.64,Male,56,163,71,,1
14235,Leanor Casbon,1,2018-03-09 21:45:00,495.27,Female,46,97,,92,0
14236,"Snarr,Bar ",2,2018-03-09 02:18:00,837.25,Male,30,51,,,1
14237,Lizabeth Carhart,2,2018-03-09 17:11:00,93.4,Female,29,193,,25,1
14238,Candace Blennerhassett,2,2018-03-09 22:59:00,257.12,Female,33,113,67,34,0
14239,Willa Trowsdall,4,2018-03-09 02:09:00,741.98,Female,70,34,,,1
14240,Windy Selesnick,4,2018-03-09 15:10:00,46.73,Female,31,102,88,,1
14241,Louisette Skeemer,3,2018-03-09 03:53:00,786.58,Female,43,12,,33,0
14242,Karlyn Frood,3,2018-03-09 02:10:00,161.89,Female,78,71,49,,0
14243,Cristina MacRonald,3,2018-03-09 23:21:00,154.83,Female,34,15,,36,1
14244,"Gostall,Boniface ",3,2018-03-09 00:08:00,235.77,Male,78,155,53,,0
14245,Annabell Sweatman,2,2018-03-09 17:12:00,115.58,Female,72,167,21,,0
14246,"Arnfield,Duncan ",4,2018-03-09 10:10:00,531.47,Male,67,188,43,,0
14247,"Hannaford,Curcio ",2,2018-03-09 13:10:00,804.51,Male,49,125,71,,0
14248,Blinny Whorton,2,2018-03-09 04:36:00,107.1,Female,64,90,6,,1
14249,"Stapleford,Winfield ",1,2018-03-09 19:29:00,294.4,Male,59,136,41,6,1
14250,Sosanna Gleave,2,2018-03-09 22:35:00,563.68,Female,53,55,,6,0
14251,"Rymour,Benedicto ",3,2018-03-09 11:11:00,566.93,Male,62,195,,,1
14252,Kimbra Aldersley,3,2018-03-09 11:11:00,425.75,Female,52,54,,38,0
14253,Kelcey Lambillion,4,2018-03-09 04:20:00,773.46,Female,18,56,,,0
14254,Vinita Bonafacino,3,2018-03-09 04:49:00,186.12,Female,53,44,,,0
14255,"Shinn,Olly ",2,2018-03-09 06:23:00,555.34,Male,23,192,35,62,0
14256,"Shackel,Tannie ",1,2018-03-09 05:47:00,887.57,Male,73,35,,,0
14257,Raquela Stempe,2,2018-03-09 00:35:00,775.95,Female,52,130,,16,1
14258,"Goulstone,Davis ",2,2018-03-09 05:53:00,519.33,Male,66,103,56,62,0
14259,Jacqueline Kenson,3,2018-03-09 01:22:00,786.45,Female,38,40,,,1
14260,"Sudworth,Ciro ",2,2018-03-09 11:04:00,342.67,Male,50,83,,32,0
14261,Tiffie Ghirigori,3,2018-03-09 23:52:00,622.6,Female,17,157,,30,0
14262,"Pautot,Shermie ",1,2018-03-09 21:13:00,136.11,Male,23,19,49,95,0
14263,"Alphonso,Allen ",3,2018-03-09 10:14:00,49.61,Male,77,49,51,,0
14264,"Edy,Jonas ",1,2018-03-09 19:30:00,230.21,Male,46,41,8,,0
14265,Starla Pinnegar,1,2018-03-09 07:27:00,871.99,Female,57,76,,22,1
14266,Andeee Arundel,4,2018-03-09 11:20:00,535.39,Female,41,191,47,,0
14267,"Sneddon,David ",2,2018-03-09 05:08:00,361.82,Male,54,57,47,,0
14268,Shannen Titta,4,2018-03-09 03:10:00,884.18,Female,65,147,59,,0
14269,"Shelbourne,Rayner ",2,2018-03-09 00:55:00,811.36,Male,49,145,,,1
14270,"Limb,Sayers ",1,2018-03-09 17:12:00,76.54,Male,24,151,,,0
14271,"Everex,Glenden ",1,2018-03-09 21:23:00,272.06,Male,32,191,,,0
14272,"Gocke,Hirsch ",2,2018-03-09 15:34:00,274.07,Male,73,54,97,93,0
14273,Maxine Dimond,3,2018-03-09 22:45:00,470.69,Female,28,68,76,,1
14274,"Megainey,Shem ",4,2018-03-09 07:55:00,294.64,Male,21,120,,,1
14275,"Longea,Maxim ",2,2018-03-09 11:39:00,64.87,Male,37,181,82,74,0
14276,"Kubanek,Dael ",1,2018-03-09 17:49:00,687.74,Male,32,123,100,,0
14277,"Rosenfrucht,Thor ",2,2018-03-09 07:59:00,59.13,Male,18,27,,,0
14278,"Trowel,Izak ",1,2018-03-09 14:25:00,549.32,Male,26,59,61,,1
14279,"O'Mannion,Shurlocke ",1,2018-03-09 02:15:00,605.91,Male,45,124,43,,1
14280,Charil Doyle,1,2018-03-09 06:16:00,544.88,Female,59,131,,32,1
14281,"Holbie,Merwyn ",3,2018-03-09 11:54:00,761.42,Male,42,179,,,0
14282,"Bracken,Bronson ",3,2018-03-09 16:47:00,201.52,Male,55,83,98,75,0
14283,Estrellita Brommage,1,2018-03-09 12:13:00,336.1,Female,68,129,28,,1
14284,"Shorten,Roman ",4,2018-03-09 03:03:00,17.08,Male,77,87,20,,1
14285,"Simonite,Bern ",4,2018-03-09 09:20:00,538.86,Male,60,94,,84,0
14286,"Brabant,Thorsten ",1,2018-03-09 14:36:00,136.33,Male,72,121,,95,0
14287,Domeniga Vigar,4,2018-03-09 06:04:00,344.08,Female,64,153,35,86,0
14288,Dasie Alejandri,3,2018-03-09 15:25:00,769.86,Female,55,155,55,8,0
14289,Minni Legister,3,2018-03-09 08:45:00,772.3,Female,77,111,12,54,0
14290,"Eckhard,Sayers ",2,2018-03-09 10:29:00,671.82,Male,76,26,63,,0
14291,"Ivermee,Ernesto ",1,2018-03-09 15:54:00,818.54,Male,65,137,89,66,1
14292,Dorie Dewan,4,2018-03-09 09:33:00,295.76,Female,35,176,20,80,1
14293,Sisely Reck,3,2018-03-09 21:32:00,666.58,Female,64,36,94,,0
14294,Eada Edlyn,1,2018-03-09 12:26:00,612.83,Female,34,191,,45,0
14295,"Dron,Lorne ",2,2018-03-09 07:08:00,308.06,Male,35,146,57,46,0
14296,Amii Rilton,3,2018-03-09 23:25:00,319.87,Female,22,44,84,22,1
14297,Zaria Crichton,4,2018-03-09 12:21:00,486.87,Female,43,24,75,,1
14298,"Wakelam,Tirrell ",1,2018-03-09 13:27:00,469.22,Male,59,169,71,39,0
14299,Martynne Crookall,3,2018-03-09 21:49:00,247.75,Female,44,37,,,0
14300,"Brennans,Alwin ",4,2018-03-09 06:53:00,496.6,Male,22,187,62,,0
14301,"Chaldecott,Sully ",3,2018-03-09 12:00:00,258.2,Male,67,144,,90,0
14302,"Zum Felde,Lenard ",4,2018-03-09 05:00:00,235.89,Male,41,50,100,99,1
14303,"Beddie,Doyle ",2,2018-03-09 19:23:00,503.58,Male,73,173,,,0
14304,"Favill,Grover ",2,2018-03-09 22:34:00,388.32,Male,28,58,52,,1
14305,"Blumsom,Richy ",1,2018-03-09 05:21:00,544.79,Male,46,160,61,33,0
14306,Rozina Gauntlett,1,2018-03-09 02:25:00,491.45,Female,64,197,39,,1
14307,Rosabella Ringwood,1,2018-03-09 11:34:00,591.35,Female,70,87,,,1
14308,Janeen Poznan,1,2018-03-09 04:48:00,442.53,Female,55,89,12,,0
14309,"Jancy,Rockwell ",3,2018-03-09 16:38:00,384.42,Male,66,56,,,1
14310,Brigid Otley,3,2018-03-09 13:04:00,27.55,Female,64,69,,,0
14311,"Rudolf,Durant ",2,2018-03-09 21:59:00,237.51,Male,78,41,,,1
14312,Agnes Dunkerly,2,2018-03-09 13:19:00,19.12,Female,19,200,,,1
14313,"Tatterton,Matthiew ",1,2018-03-09 09:01:00,619.9,Male,26,36,25,,1
14314,"MacGlory,Heinrik ",2,2018-03-09 21:34:00,452.74,Male,66,17,,,0
14315,Korie McAlindon,1,2018-03-09 23:36:00,249.93,Female,45,190,14,,0
14316,Arline Danilin,4,2018-03-09 03:46:00,794.76,Female,31,45,79,85,0
14317,Jeanie Denisevich,3,2018-03-09 20:16:00,123.72,Female,21,32,,81,1
14318,Rycca Manklow,4,2018-03-09 00:07:00,104.72,Female,42,104,8,,0
14319,"Lyddiard,Torin ",2,2018-03-09 12:30:00,494.35,Male,46,122,73,,1
14320,"Gaitone,Field ",3,2018-03-09 03:13:00,94.7,Male,35,70,,,0
14321,Loise Eby,4,2018-03-09 18:18:00,209.44,Female,48,131,84,80,1
14322,Ainsley Dutchburn,3,2018-03-09 04:59:00,651.64,Female,61,120,,60,0
14323,Eileen Hydes,3,2018-03-09 02:10:00,116.17,Female,31,26,,,0
14324,"Adamini,Yuma ",4,2018-03-09 00:33:00,633.67,Male,33,168,77,,1
14325,"Gunter,Tobin ",4,2018-03-09 02:52:00,565.15,Male,40,111,43,66,1
14326,Edie Butterly,1,2018-03-09 13:06:00,890.07,Female,25,85,31,,1
14327,"Lyne,Colin ",2,2018-03-09 00:10:00,42.23,Male,74,122,,,0
14328,"McPake,Roger ",3,2018-03-09 10:03:00,744.75,Male,59,130,58,,0
14329,"Shuttleworth,Hartwell ",4,2018-03-09 16:36:00,605.6,Male,32,53,83,34,0
14330,"McCarl,Burr ",1,2018-03-09 18:04:00,479.75,Male,55,164,,,1
14331,"Pierrepont,Nicolis ",3,2018-03-09 16:06:00,130.79,Male,45,30,19,,0
14332,"Batstone,Benjie ",1,2018-03-09 01:43:00,46.99,Male,73,121,,91,0
14333,Jeniece Rustich,3,2018-03-09 07:37:00,47.39,Female,51,116,,24,0
14334,"Lembke,Dane ",3,2018-03-09 14:28:00,154.54,Male,49,188,,32,0
14335,Lacey Ollier,4,2018-03-09 14:17:00,213.57,Female,71,58,67,,1
14336,"Ivasechko,Ignaz ",4,2018-03-09 15:47:00,376.42,Male,65,71,,64,1
14337,"Maudling,Ramsay ",3,2018-03-09 12:51:00,171.42,Male,17,26,11,,0
14338,"Moulsdale,Avram ",4,2018-03-09 16:06:00,276.38,Male,25,123,,78,0
14339,Doloritas Bentall,4,2018-03-09 14:03:00,735.02,Female,60,50,,,0
14340,"Tweddell,Rob ",4,2018-03-09 15:07:00,741.63,Male,27,164,,9,1
14341,"Riddle,Orland ",4,2018-03-09 19:41:00,253.74,Male,52,83,60,55,0
14342,Chrissie Sacaze,3,2018-03-09 03:01:00,446.48,Female,59,115,17,,0
14343,"Tregido,Morrie ",3,2018-03-09 18:52:00,498.94,Male,69,200,84,27,0
14344,Calla Goater,4,2018-03-09 00:31:00,736.94,Female,74,190,63,,1
14345,Bethany McAvinchey,4,2018-03-09 20:35:00,66.05,Female,31,17,28,94,0
14346,"Rudyard,Alphonso ",2,2018-03-09 03:55:00,228.37,Male,24,184,10,48,1
14347,Ashlee Darnbrough,4,2018-03-09 09:56:00,277.96,Female,63,180,29,95,0
14348,Garland Bardell,4,2018-03-09 21:23:00,244.36,Female,46,100,87,10,0
14349,Carmella McAlroy,4,2018-03-09 17:59:00,638.82,Female,65,74,,81,0
14350,Elsbeth Nussgen,1,2018-03-09 22:13:00,12.19,Female,61,125,,,1
14351,Daisie Bernini,2,2018-03-09 13:31:00,187.26,Female,58,164,,16,0
14352,"Verna,Selby ",2,2018-03-09 03:51:00,891.48,Male,40,150,50,91,1
14353,"Ketley,Kermie ",4,2018-03-09 04:29:00,362.04,Male,38,67,,76,1
14354,"Edinborough,Rogers ",3,2018-03-09 19:32:00,553.61,Male,74,54,49,,0
14355,Marchelle Booty,3,2018-03-09 21:28:00,233.34,Female,68,116,73,,1
14356,"Borley,Birch ",4,2018-03-09 05:57:00,817.96,Male,61,13,,,0
14357,"Livesay,Al ",4,2018-03-09 19:37:00,470.21,Male,21,139,60,,0
14358,Doris Goslin,3,2018-03-09 16:33:00,586.2,Female,54,90,70,43,0
14359,Lauryn Lorne,4,2018-03-09 11:21:00,84.48,Female,39,197,18,,0
14360,"Pfaff,Redford ",2,2018-03-09 08:48:00,818.67,Male,25,140,90,64,1
14361,"Wallsworth,Witty ",3,2018-03-09 08:12:00,458.2,Male,55,25,42,,0
14362,"Laville,Nickola ",4,2018-03-09 09:15:00,221.06,Male,50,89,56,,0
14363,"MacMillan,Rice ",3,2018-03-09 14:52:00,894.42,Male,42,76,,10,0
14364,"Huffy,Harwell ",3,2018-03-09 14:26:00,619.72,Male,70,87,72,,0
14365,Josephine Whitty,3,2018-03-09 01:05:00,357.54,Female,64,77,71,,1
14366,Saree Medler,1,2018-03-09 19:16:00,887.81,Female,36,46,,,0
14367,Andree Lorden,1,2018-03-09 15:18:00,402.55,Female,58,149,53,20,0
14368,Sallee Stittle,4,2018-03-09 05:11:00,226.13,Female,28,113,68,87,1
14369,"Hampshire,Joel ",3,2018-03-09 03:00:00,123.31,Male,78,124,74,,0
14370,Lucy Eldritt,2,2018-03-09 17:46:00,837.72,Female,68,41,,,1
14371,"Lynett,Reynard ",1,2018-03-09 20:07:00,690.74,Male,31,34,,10,0
14372,"Vasilchikov,Fidole ",3,2018-03-09 05:27:00,680.9,Male,55,154,,,1
14373,"Curner,Magnum ",2,2018-03-09 18:49:00,23.86,Male,39,172,16,,1
14374,"Kneeland,Abby ",4,2018-03-09 17:10:00,547.46,Male,69,131,,98,0
14375,"Haycox,Shelton ",3,2018-03-09 17:12:00,424.96,Male,62,27,,,0
14376,Persis Tawn,2,2018-03-09 00:42:00,308.02,Female,35,28,74,,0
14377,Cesya Woof,2,2018-03-09 21:05:00,117.34,Female,31,120,58,,1
14378,"Shortcliffe,Pavlov ",4,2018-03-09 17:34:00,58.72,Male,28,97,28,,0
14379,"Corah,Inigo ",1,2018-03-09 14:02:00,868.36,Male,54,66,,,0
14380,Tisha McClunaghan,1,2018-03-09 20:30:00,298.78,Female,75,55,,67,0
14381,Karmen Winny,3,2018-03-09 23:27:00,546.28,Female,20,197,51,,0
14382,Tiffani Harlick,3,2018-03-09 01:34:00,750.81,Female,28,81,78,40,0
14383,Lizabeth Rutherfoord,3,2018-03-09 07:14:00,586.54,Female,38,137,,23,0
14384,Leanora McOrkill,3,2018-03-09 11:52:00,92.21,Female,65,16,15,,0
14385,"Sabey,Tabby ",2,2018-03-09 05:00:00,19.78,Male,38,158,61,,0
14386,"Temprell,Tull ",2,2018-03-09 23:47:00,317.48,Male,20,96,29,56,0
14387,"Fairburn,Humfrid ",4,2018-03-09 15:55:00,333.32,Male,47,22,73,,0
14388,"Blinkhorn,Eadmund ",3,2018-03-09 13:55:00,254.62,Male,32,177,68,,1
14389,"Mongeot,Syman ",1,2018-03-09 14:31:00,672.09,Male,68,69,,,1
14390,Kimberlee Baldery,4,2018-03-09 00:48:00,736.59,Female,70,56,20,,1
14391,Estella Willstrop,3,2018-03-09 14:35:00,365.4,Female,37,49,77,70,1
14392,"Arnott,Markus ",4,2018-03-09 04:18:00,69.68,Male,43,126,,24,0
14393,Sherline Ellicott,1,2018-03-09 00:04:00,629.01,Female,67,172,91,57,0
14394,"Leif,Olag ",4,2018-03-09 08:12:00,364.11,Male,42,145,,,1
14395,Izabel Beeze,1,2018-03-09 16:55:00,185.47,Female,29,108,80,,0
14396,Lind Orriss,3,2018-03-09 20:17:00,247.29,Female,56,80,47,,1
14397,Francoise Bartens,1,2018-03-09 01:11:00,102.92,Female,71,101,,,1
14398,"Billanie,Travers ",4,2018-03-09 21:27:00,898.93,Male,46,114,38,,1
14399,"Bachellier,Koenraad ",2,2018-03-09 01:17:00,234.56,Male,59,136,34,,0
14400,Naoma Callingham,4,2018-03-09 23:09:00,380.51,Female,29,43,18,,1
14401,Suellen Antonich,3,2018-03-09 16:51:00,892,Female,53,157,17,,0
14402,Bobbie Petyt,1,2018-03-09 18:53:00,896.97,Female,76,162,27,,0
14403,Camille Cuxson,1,2018-03-09 21:56:00,215.38,Female,47,15,,29,0
14404,"Denison,Elden ",3,2018-03-09 20:22:00,312.9,Male,22,167,,71,1
14405,"Tootal,Flem ",1,2018-03-09 04:07:00,743.83,Male,32,92,82,67,0
14406,Diann Risdall,3,2018-03-09 20:34:00,190.99,Female,30,50,,76,0
14407,"Kiraly,Irwinn ",3,2018-03-09 11:22:00,814.84,Male,58,186,46,,0
14408,"Bidnall,Shepherd ",1,2018-03-09 02:30:00,148.91,Male,20,124,83,,1
14409,Ladonna Vero,3,2018-03-09 07:31:00,892.35,Female,52,149,,,0
14410,"Earwicker,Clemens ",1,2018-03-09 01:47:00,386.12,Male,77,110,,,0
14411,Quintilla Joutapaitis,4,2018-03-09 17:54:00,617.4,Female,47,37,,,0
14412,"Jowett,Germaine ",4,2018-03-09 17:04:00,213.58,Male,71,42,,,0
14413,Del Chasles,4,2018-03-09 22:36:00,92.66,Female,43,52,25,65,0
14414,"Pevreal,Mannie ",4,2018-03-09 12:10:00,14.81,Male,34,87,11,65,0
14415,"Gillcrist,Jard ",3,2018-03-09 11:06:00,61.67,Male,38,48,,26,0
14416,"Booeln,Des ",4,2018-03-09 02:11:00,361.38,Male,37,85,75,,0
14417,Edi Sherry,3,2018-03-09 03:55:00,289.56,Female,19,180,,32,0
14418,Starlin Roubeix,3,2018-03-09 17:40:00,218.65,Female,71,41,,,1
14419,"Bulward,Mac ",4,2018-03-09 20:45:00,206.39,Male,32,64,,48,0
14420,Petrina Dirr,2,2018-03-09 04:12:00,621.34,Female,20,53,,64,1
14421,"Wankling,Tanner ",4,2018-03-09 12:43:00,53.84,Male,23,32,96,,0
14422,Aggi Otley,4,2018-03-09 01:05:00,188.26,Female,69,194,,50,1
14423,Ambur Rembaud,3,2018-03-09 22:09:00,853.33,Female,39,131,33,,0
14424,"Bothwell,Sidnee ",2,2018-03-09 06:44:00,489.39,Male,51,86,,,0
14425,"Byram,Rad ",4,2018-03-09 01:11:00,852.15,Male,23,54,,,0
14426,"Flade,Abdul ",3,2018-03-09 06:00:00,675.51,Male,77,22,29,,0
14427,"Ricketts,Ikey ",2,2018-03-09 12:34:00,795.98,Male,60,120,72,,0
14428,Rubi Edmondson,2,2018-03-09 10:04:00,773,Female,65,121,27,60,1
14429,Junia Winning,1,2018-03-09 03:39:00,161.96,Female,51,29,,82,0
14430,Tamma Aymes,3,2018-03-09 04:47:00,558.42,Female,73,27,,,1
14431,Leone Cowling,1,2018-03-09 15:48:00,790.67,Female,75,136,64,,0
14432,"Mayoh,Hillard ",2,2018-03-09 05:57:00,384.66,Male,29,54,85,,1
14433,"Brim,Nels ",2,2018-03-09 12:36:00,398.2,Male,38,166,36,,0
14434,"Marrow,Valentijn ",1,2018-03-09 16:35:00,176.78,Male,72,135,,,0
14435,"Tunnow,Ira ",1,2018-03-09 09:49:00,827.19,Male,66,20,,,1
14436,"Le Brun,Wakefield ",4,2018-03-09 16:58:00,705.37,Male,44,163,45,49,0
14437,"Aspling,Filberte ",2,2018-03-09 14:39:00,828.31,Male,76,172,59,,0
14438,Danni Birbeck,3,2018-03-09 18:34:00,56.45,Female,34,35,27,35,0
14439,"Folger,Galven ",4,2018-03-09 14:30:00,643.14,Male,51,145,68,75,0
14440,"Brookhouse,Tibold ",3,2018-03-09 23:45:00,308.02,Male,42,196,92,78,1
14441,"Pratten,Harwilll ",2,2018-03-09 04:28:00,510.4,Male,79,103,26,,1
14442,"Farden,Gerrie ",2,2018-03-09 14:40:00,784.25,Male,42,96,41,76,1
14443,"Piscopo,Fidelio ",1,2018-03-09 15:52:00,205.59,Male,28,38,92,77,1
14444,"Taillard,Lindon ",2,2018-03-09 17:10:00,152.07,Male,65,169,60,41,1
14445,"Bilson,Ennis ",1,2018-03-09 02:11:00,155.88,Male,40,14,,33,0
14446,Dagmar Lenglet,4,2018-03-09 11:18:00,125.1,Female,40,90,,52,1
14447,Elysee Hancill,3,2018-03-09 20:34:00,468.17,Female,17,119,61,,0
14448,Vickie Frosch,4,2018-03-09 21:39:00,576.06,Female,39,114,47,,0
14449,"Rosenqvist,Sax ",4,2018-03-09 04:26:00,355.22,Male,19,35,95,,0
14450,Melanie Kenworthey,2,2018-03-09 13:41:00,635.38,Female,51,64,,,1
14451,Yasmin Stimson,3,2018-03-09 18:03:00,447.31,Female,21,88,91,63,0
